11.311473	11.623944999999999	SED_8
15.342358	15.467346	SED_8
17.310929	17.342176	SED_8
19.154512	19.591972	SED_8
21.591791	22.779183	SED_8
23.310385	23.685351	SED_8
45.183401	45.620861	SED_8
58.775918	59.30712	SED_8
62.400589	62.619319	SED_8
67.337641	67.68136	SED_8
74.836961	75.743129	SED_8
76.149342	76.368072	SED_8
80.336462	80.773922	SED_8
88.398231	88.554467	SED_8
90.460544	90.679274	SED_8
90.773015	90.898004	SED_8
90.960498	91.05424	SED_8
95.366349	95.835056	SED_8
97.397414	97.741133	SED_8
99.709705	100.209659	SED_8
102.803174	102.990657	SED_8
105.209206	105.740408	SED_8
107.58399	107.677732	SED_8
107.708979	111.208662	SED_8
178.952517	179.202494	SED_8
179.514965	179.764943	SED_8
190.795192	197.10712	SED_8
198.513242	198.544489	SED_8
203.762766	203.82526	SED_8
204.356462	204.543945	SED_8
209.980952	215.855419	SED_8
