5.772000	19.438000	VEHICLE
24.448000	32.942000	VEHICLE
27.143000	27.953000	BRAKES
30.675000	31.506000	BRAKES
40.129000	54.558000	VEHICLE
60.929000	67.190000	VEHICLE
72.486000	76.392000	VEHICLE
100.139000	112.036000	VEHICLE
101.575000	101.861000	UNKNOWN
114.234000	120.414000	VEHICLE
121.585000	126.159000	VEHICLE
122.211000	123.055000	TALKING
123.511000	126.056761	TALKING
126.594000	130.161000	VEHICLE
133.578000	137.185000	UNKNOWN
145.720000	148.320000	UNKNOWN
153.315000	154.398000	UNKNOWN
154.398000	214.747742	VEHICLE
201.374000	201.598000	BRAKES
201.721000	201.939000	BRAKES
202.224000	202.524000	BRAKES
202.851000	203.858000	BRAKES
218.069000	232.117000	VEHICLE
233.233000	241.761000	VEHICLE
