24.654013	24.716507	SED_8
27.122539	27.435011	SED_8
27.622494	27.684988	SED_8
28.966122	29.091111	SED_8
29.122358	29.216099	SED_8
32.18458	32.497052	SED_8
33.62195	33.715691	SED_8
33.903174	34.215646	SED_8
34.621859	34.746848	SED_8
38.340272	38.652743	SED_8
45.620861	45.74585	SED_8
50.401678	50.464172	SED_8
53.370158	53.588888	SED_8
62.431836	62.744308	SED_8
117.083129	117.208117	SED_8
145.486802	145.611791	SED_8
154.579727	154.735963	SED_8
177.577641	177.796371	SED_8
179.827437	179.921179	SED_8
213.668117	214.136825	SED_8
217.917732	217.948979	SED_8
220.386258	220.417505	SED_8
227.510612	231.135283	SED_8
231.260272	231.291519	SED_8
231.416507	232.728888	SED_8
233.510068	233.822539	SED_8
233.947528	233.978775	SED_8
235.384897	235.416145	SED_8
271.256643	271.287891	SED_8
271.350385	271.662857	SED_8
278.099773	278.162267	SED_8
