11.257000	11.607000	Shout
15.317000	15.427000	Clicking
16.157000	16.258000	Clicking
17.287000	17.385000	Clicking
18.865000	18.957000	Bass (frequency range)
19.031000	19.098000	Clicking
19.153000	19.353000	Whack, thwack
20.771000	20.863000	Clicking
21.277000	22.947000	Accelerating, revving, vrooming
22.947000	24.555000	Accelerating, revving, vrooming
32.577000	38.779000	Car passing by
44.802000	44.931000	Clicking
45.107000	46.145000	Tire squeal
47.548261	47.806000	Clatter
58.578000	59.449000	Clatter
60.006000	60.080000	Clicking
61.546000	61.779000	Clatter
62.341000	62.773000	Whack, thwack
63.633000	63.758000	Clicking
66.484000	66.870000	Screech
66.870000	67.918000	Accelerating, revving, vrooming
67.279000	68.305000	Brief tone
68.071000	69.290000	Accelerating, revving, vrooming
69.744000	71.306000	Accelerating, revving, vrooming
71.640000	71.922000	Brief tone
74.432000	75.994000	Accelerating, revving, vrooming
76.080000	76.466000	Tire squeal
79.052000	84.531000	Car passing by
79.864000	79.969000	Clicking
88.349000	88.655000	Whack, thwack
88.655000	98.919664	Car
90.733000	90.867000	Clicking
94.397000	95.966000	Squeal
96.468000	97.093000	Squeal
97.265000	97.915000	Tire squeal
99.422000	100.158000	Whack, thwack
102.731000	103.050000	Clatter
103.712000	103.957000	Clicking
105.146000	105.599000	Clatter
106.433000	113.198000	Car passing by
111.703000	112.830000	Crumpling, crinkling
137.478000	137.704000	Whir
150.683000	164.895000	Traffic noise, roadway noise
154.550000	154.808000	Whir
157.590000	161.438000	Bicycle
176.875000	177.108000	Clatter
177.454000	177.776000	Clatter
178.925000	179.268000	Clatter
179.326000	179.424000	Whir
179.492000	179.771000	Clatter
184.407000	188.304000	Bird vocalization, bird call, bird song
185.754730	215.903794	Traffic noise, roadway noise
189.140000	189.370000	Scrape
190.657000	198.146000	Car passing by
198.146000	199.114000	Other sourceless
201.259000	202.227071	Gull, seagull
202.362000	202.644000	Gull, seagull
202.791000	202.990000	Gull, seagull
202.990000	203.257000	Clatter
203.183000	203.428000	Gull, seagull
203.679000	203.891000	Clatter
204.329000	204.547000	Clatter
207.148000	207.558000	Brief tone
208.380000	215.905000	Car passing by
208.680000	208.940000	Clatter
209.343000	209.449000	Clatter
