39.862000	41.607225	WIND
57.428104	62.101227	VEHICLE
58.160000	58.948000	BIRDS
59.891000	60.384000	BIRDS
61.566000	61.806000	BIRDS
119.107000	119.360000	BIRDS
119.220000	123.302000	BICYCLE
120.141000	120.366000	BIRDS
121.176000	121.338000	BIRDS
122.055000	122.238000	BIRDS
122.460000	128.836000	VEHICLE
122.992000	123.302000	BIRDS
123.569000	124.125000	BIRDS
125.378000	125.568000	BIRDS
126.497000	126.708000	BIRDS
127.369000	127.538000	BIRDS
144.724000	157.055000	VEHICLE
164.655000	165.641000	TALKING
171.130000	172.552000	UNKNOWN
219.916000	229.965777	VEHICLE
230.867000	231.120000	PERCUSSIVE
231.542000	240.072000	VEHICLE
237.918000	242.521000	GATE
243.408000	243.689000	BIRDS
243.929000	244.084000	BIRDS
244.464000	247.950767	VEHICLE
244.548000	244.872000	BIRDS
244.977000	245.203000	BIRDS
245.625000	245.822000	BIRDS
246.779000	246.870000	PERCUSSIVE
