74.774467	74.805714	SED_8
75.899365	75.993106	SED_8
76.368072	76.618049	SED_8
77.118004	77.149251	SED_8
77.742947	77.867936	SED_8
79.774013	79.930249	SED_8
80.680181	80.711428	SED_8
83.11746	83.273696	SED_8
89.054421	89.085668	SED_8
89.116916	89.17941	SED_8
90.054331	90.148072	SED_8
103.771836	103.865578	SED_8
104.521768	104.553015	SED_8
106.896553	107.052789	SED_8
107.396507	107.521496	SED_8
107.896462	108.021451	SED_8
110.271247	110.364988	SED_8
146.767936	146.83043	SED_8
149.048979	152.23619	SED_8
159.798004	163.141451	SED_8
