11.623944999999999	11.873922	SED_5
23.466621	24.2478	SED_5
24.341541	24.68526	SED_5
25.278956	28.278684	SED_5
28.684897	29.153605	SED_5
29.716054	29.87229	SED_5
34.403129	38.46526	SED_5
38.652743	38.808979	SED_5
51.182857	51.37034	SED_5
52.620226	56.276145	SED_5
56.557369	57.119818	SED_5
57.963492	58.08848	SED_5
58.30721	58.900907	SED_5
59.30712	59.463356	SED_5
60.557006	60.775736	SED_5
63.05678	63.181768	SED_5
63.27551	65.869024	SED_5
65.962766	66.119002	SED_5
67.118911	67.2439	SED_5
71.399773	71.524761	SED_5
77.211746	77.617959	SED_5
78.336643	78.492879	SED_5
82.086303	82.242539	SED_5
82.836235	83.211201	SED_5
83.367437	87.335827	SED_5
87.460816	88.523219	SED_5
101.584535	108.708888	SED_5
109.521315	109.708798	SED_5
109.865034	110.083764	SED_5
110.177505	110.614965	SED_5
116.239455	116.614421	SED_5
122.238911	124.144988	SED_5
128.86331	131.050612	SED_5
139.956054	140.081043	SED_5
142.64331	142.799546	SED_5
145.643038	147.549115	SED_5
147.705351	148.111564	SED_5
148.580272	149.017732	SED_5
159.048072	168.422222	SED_5
168.578458	168.984671	SED_5
169.672108	174.452925	SED_5
179.327482	180.171156	SED_5
180.921088	181.296054	SED_5
200.0756	203.294058	SED_5
203.60653	203.762766	SED_5
206.075056	210.824625	SED_5
