10.542000	11.142000	BIRDS
12.405000	13.322000	BIRDS
12.660000	13.005000	PERCUSSIVE
16.399000	16.765000	BIRDS
17.019000	17.365000	BIRDS
19.471000	20.061000	BIRDS
20.841000	21.229000	BIRDS
20.875000	21.124000	CLICKS
22.489000	42.214568	VEHICLE
32.816000	33.563000	COUGH
34.650000	35.194000	COUGH
53.317000	56.714502	VEHICLE
53.657000	53.804000	FOOTSTEP
54.169000	54.353000	FOOTSTEP
55.276000	55.497000	FOOTSTEP
55.826000	56.109000	FOOTSTEP
56.380000	56.618000	FOOTSTEP
58.158000	58.566000	BIRDS
58.430000	58.826000	WIND
59.653000	60.746000	WIND
62.025000	62.518000	COUGH
62.560000	62.968000	WIND
62.603000	62.824000	BICYCLE
69.539000	84.282000	VEHICLE
100.044000	100.192000	FOOTSTEP
101.030000	104.189000	VEHICLE
101.732000	101.981000	PERCUSSIVE
102.083000	102.377000	PERCUSSIVE
103.249000	103.464000	PERCUSSIVE
103.679000	103.838000	PERCUSSIVE
105.401000	118.671854	VEHICLE
105.897000	106.150728	FOOTSTEP
106.476000	106.556000	FOOTSTEP
106.955000	107.011000	FOOTSTEP
106.980000	107.232000	BIRDS
107.399000	107.478000	FOOTSTEP
107.880000	107.954000	FOOTSTEP
108.362000	108.506000	FOOTSTEP
108.823000	108.902000	FOOTSTEP
109.211000	109.358000	FOOTSTEP
109.775000	109.856000	FOOTSTEP
110.264000	110.335000	FOOTSTEP
111.210000	111.300000	FOOTSTEP
111.663000	111.764000	FOOTSTEP
112.144000	112.229000	FOOTSTEP
112.636000	112.710000	FOOTSTEP
113.112000	113.191000	FOOTSTEP
118.372000	118.451000	FOOTSTEP
119.153000	120.444000	WIND
119.408000	119.515000	FOOTSTEP
119.946000	120.053000	FOOTSTEP
120.019000	120.444000	BIRDS
120.501000	120.620000	FOOTSTEP
120.591000	120.818000	BIRDS
120.999000	121.214000	BIRDS
121.050000	121.146000	FOOTSTEP
132.300000	133.317000	BIRDS
132.968000	133.257000	WIND
136.501000	137.979000	BIRDS
137.107000	137.599000	BRAKES
138.182000	138.635000	BIRDS
138.703000	139.196000	BRAKES
139.298000	139.468000	BIRDS
139.983000	140.453000	BRAKES
140.685000	140.838000	BIRDS
141.240000	141.806000	BRAKES
141.868000	142.100000	PERCUSSIVE
164.397000	166.865000	BIRDS
174.090000	177.260000	BIRDS
185.934000	188.131000	BICYCLE
185.934000	186.534000	BIRDS
186.534000	186.725000	PERCUSSIVE
186.920000	187.418000	BIRDS
197.167000	199.862000	BIRDS
197.530000	197.632000	KNOCK
197.852000	198.008000	KNOCK
198.269000	198.444000	KNOCK
198.645000	198.790000	KNOCK
