22.562000	38.867000	METRO APPROACHING
22.650000	22.771000	PERCUSSIVE
22.913671	24.410000	TALKING
34.614000	34.926000	BRAKES
35.955000	36.185000	BRAKES
36.490000	36.971000	BRAKES
37.241000	37.627000	BRAKES
38.257000	38.433000	PERCUSSIVE
38.867000	39.767000	BRAKES
52.707000	54.115000	BEEPING
56.975000	57.453000	METRO DOORS
58.496000	77.997215	METRO LEAVING
82.497000	82.872000	PERCUSSIVE
93.632000	93.937000	FOOTSTEP
97.667000	98.290000	UNKNOWN
98.446000	98.683000	FOOTSTEP
111.149000	111.420000	UNKNOWN
112.584000	113.221000	UNKNOWN
120.290000	122.145000	UNKNOWN
121.854000	122.010000	FOOTSTEP
122.938000	123.046000	FOOTSTEP
123.391000	123.662000	PERCUSSIVE
123.899000	124.177000	PERCUSSIVE
124.326000	124.583000	PERCUSSIVE
124.549000	124.651000	FOOTSTEP
125.125000	125.287000	FOOTSTEP
125.538000	125.775000	FOOTSTEP
126.215000	126.391000	FOOTSTEP
126.966000	127.197000	FOOTSTEP
127.901000	128.029000	FOOTSTEP
128.368000	128.551000	FOOTSTEP
129.052000	129.167000	FOOTSTEP
129.607000	129.831000	FOOTSTEP
130.210000	130.379000	FOOTSTEP
131.896000	132.052000	FOOTSTEP
134.124000	134.557000	UNKNOWN
135.302000	135.566000	FOOTSTEP
138.978000	139.236000	CLICK
139.703000	140.048000	BEEPING
140.048000	140.292000	UNKNOWN
143.172000	143.393000	CLICK
145.616000	145.765000	FOOTSTEP
147.740000	147.903000	FOOTSTEP
148.153000	148.269000	FOOTSTEP
148.431000	148.668000	PERCUSSIVE
148.946000	149.149000	UNKNOWN
149.379000	149.487000	FOOTSTEP
150.131000	150.286000	UNKNOWN
150.571000	150.740000	FOOTSTEP
161.973000	162.325000	PERCUSSIVE
166.023000	166.903000	UNKNOWN
168.453000	168.758000	PERCUSSIVE
170.492000	171.081000	UNKNOWN
171.426000	171.792000	FOOTSTEP
172.211000	172.597000	UNKNOWN
173.593000	174.114000	PERCUSSIVE
179.538000	179.817000	FOOTSTEP
180.032000	180.317000	FOOTSTEP
191.103000	191.414000	PERCUSSIVE
192.261000	193.358000	TALKING
196.723000	196.919000	FOOTSTEP
196.947000	197.251000	FOOTSTEP
197.346000	197.475000	FOOTSTEP
197.519000	197.786000	COUGH
197.962000	198.206000	COUGH
198.131000	198.944000	TALKING
199.790000	200.217000	TALKING
200.474000	200.806000	FOOTSTEP
204.273000	205.275000	TALKING
205.993000	206.765000	TALKING
207.848000	233.443000	METRO APPROACHING
224.424000	228.297000	TALKING
232.522000	233.037000	BRAKES
233.409000	234.439000	BRAKES
234.703000	236.355000	METRO DOORS
236.910000	240.065000	TALKING
240.373000	240.516000	PERCUSSIVE
