9.002000	11.885000	WRAPPING
10.485000	10.961000	TALKING
12.416000	13.735000	WRAPPING
12.650000	12.888000	UNKNOWN
18.208000	19.126393	TALKING
18.344000	18.429000	CLICK
23.370000	23.771000	TALKING
23.995000	24.349000	TALKING
26.300000	26.769000	TALKING
27.198000	29.863195	TALKING
27.769000	28.089000	WRAPPING
28.966000	29.360000	WRAPPING
29.469000	29.734000	PERCUSSIVE
29.734000	30.020000	PERCUSSIVE
30.108000	32.209000	TALKING
31.672000	31.910000	PERCUSSIVE
33.141000	35.044000	TALKING
33.616000	33.766000	PERCUSSIVE
36.404000	37.458000	TALKING
40.484000	41.075000	PERCUSSIVE
41.337000	41.619000	TALKING
41.970000	42.707000	TALKING
43.380000	43.659000	TALKING
51.907000	52.216000	TALKING
56.806000	58.095000	TALKING
59.216000	59.611000	TALKING
62.715000	64.493000	TALKING
71.782000	72.707000	TALKING
72.183000	72.435000	PERCUSSIVE
72.921000	73.098000	PERCUSSIVE
73.706000	74.440000	CUTLERY
74.889000	75.430000	TALKING
74.988000	75.117000	PERCUSSIVE
75.494000	75.773000	CUTLERY
76.130000	76.388000	PERCUSSIVE
78.598000	79.033000	TALKING
79.693000	79.948000	PERCUSSIVE
79.989000	80.268000	PERCUSSIVE
80.115000	80.499000	TALKING
83.589000	83.926000	PERCUSSIVE
84.096000	84.347000	PERCUSSIVE
89.610000	92.303000	TALKING
91.643000	91.786000	PERCUSSIVE
92.656000	94.723000	TALKING
95.485000	96.090000	TALKING
97.899000	98.374000	TALKING
101.849000	102.386000	TALKING
104.440000	104.902000	TALKING
106.262000	106.738000	TALKING
110.953000	111.429000	WRAPPING
111.001000	111.599000	TALKING
112.171000	115.217000	TALKING
113.374000	113.877000	WRAPPING
114.149000	114.707000	WRAPPING
115.801000	117.121000	TALKING
119.228000	122.200000	TALKING
120.806000	121.098000	WRAPPING
128.136000	129.434000	TALKING
129.951000	131.359000	TALKING
134.480000	135.425000	TALKING
134.752000	134.935000	PERCUSSIVE
135.037000	135.234000	PERCUSSIVE
135.234000	135.425000	PERCUSSIVE
136.921000	137.675000	TALKING
137.254000	137.356000	PERCUSSIVE
139.205000	139.606000	MUSIC
139.484000	140.527685	TALKING
139.606000	139.967000	WRAPPING
140.171000	140.504000	WRAPPING
141.310000	142.901000	TALKING
141.748000	142.170000	CUTLERY
142.323000	142.710000	CUTLERY
145.318000	145.882000	TALKING
146.277000	146.991000	TALKING
146.535000	146.698000	SQUEAK
148.157000	148.660000	MUSIC
148.633000	148.915000	PERCUSSIVE
148.779000	149.707000	TALKING
153.878000	154.409000	TALKING
157.859000	158.655000	TALKING
158.244000	158.359000	PERCUSSIVE
158.655000	158.910000	PERCUSSIVE
158.750000	159.274000	TALKING
159.413000	159.845000	TALKING
159.468000	159.634000	PERCUSSIVE
160.253000	160.504000	TALKING
162.813000	163.095000	TALKING
163.884000	164.462000	TALKING
165.233000	165.720000	TALKING
167.243000	167.505000	TALKING
169.323000	170.006711	PERCUSSIVE
169.541000	169.935000	TALKING
170.119000	170.394000	TALKING
170.568000	171.095000	PERCUSSIVE
170.687000	172.036000	UNKNOWN
171.662000	172.019000	TALKING
172.196000	172.482000	TALKING
173.481000	174.073000	TALKING
173.621000	173.978000	UNKNOWN
175.752000	176.527000	TALKING
176.106000	176.476000	PERCUSSIVE
176.650000	176.922000	PERCUSSIVE
176.787000	178.333000	TALKING
176.922000	177.170000	PERCUSSIVE
180.342000	181.083000	TALKING
184.102000	184.490000	TALKING
185.475000	186.672000	TALKING
186.815000	187.753000	TALKING
188.229000	188.610000	PERCUSSIVE
188.610000	189.440000	TALKING
191.860000	192.724000	TALKING
192.724000	193.159000	PERCUSSIVE
193.159000	193.784000	TALKING
194.362000	195.736000	TALKING
194.947000	195.273000	CUTLERY
195.777000	196.219000	PERCUSSIVE
196.769000	199.775000	TALKING
196.769000	197.198000	PERCUSSIVE
197.510000	197.803000	WRAPPING
197.830000	198.102000	WRAPPING
197.884000	198.102000	CUTLERY
198.102000	198.442000	UNKNOWN
198.442000	198.796000	PERCUSSIVE
200.020000	200.414000	PERCUSSIVE
200.179000	201.240000	TALKING
200.584000	200.992000	PERCUSSIVE
208.509000	208.811000	CUTLERY
209.046000	209.406000	TALKING
209.495000	209.933000	PERCUSSIVE
209.576000	209.916000	TALKING
210.661000	211.521000	CUTLERY
212.768000	213.180000	PERCUSSIVE
213.231000	213.506000	PERCUSSIVE
214.217000	214.492000	CUTLERY
214.523000	215.985000	TALKING
215.077000	215.318000	PERCUSSIVE
216.202000	217.643676	TALKING
216.593000	216.852000	PERCUSSIVE
217.198000	217.474000	CUTLERY
219.809000	220.255000	TALKING
221.914000	223.080000	TALKING
222.067000	222.373000	PERCUSSIVE
223.682000	224.141000	TALKING
223.743000	224.001000	PERCUSSIVE
226.778740	227.288699	TALKING
226.806000	227.319000	MUSIC
226.959000	227.279000	PERCUSSIVE
227.452000	227.690000	PERCUSSIVE
227.605000	227.877000	TALKING
228.054000	228.808000	MUSIC
228.125000	228.336000	PERCUSSIVE
228.700000	228.948000	PERCUSSIVE
228.781000	229.723000	TALKING
229.267000	229.461000	PERCUSSSIVE
230.926000	231.161000	PERCUSSIVE
231.226000	231.562000	PERCUSSIVE
231.623000	233.174000	TALKING
233.126000	233.480000	UNKNOWN
233.582000	234.350000	TALKING
234.629000	235.995000	MUSIC
234.656000	235.825000	TALKING
235.479000	235.669000	PERCUSSIVE
238.511000	239.905000	MUSIC
238.511000	239.905000	TALKING
