11.108000	11.288000	CHILDREN
11.503000	12.155000	CHILDREN
22.826000	23.075000	CHILDREN
23.398000	24.613000	CHILDREN
24.188000	24.263000	UNKNOWN
24.520000	24.613000	UNKNOWN
25.020000	25.202000	CHILDREN
25.289000	25.789000	CHILDREN
25.732128	25.951000	TALKING
25.951000	26.516000	CHILDREN
26.830000	27.450000	CHILDREN
27.546000	28.464240	TALKING
27.976000	28.063000	UNKNOWN
28.653000	28.964000	TALKING
28.964000	29.027000	UNKNOWN
29.293000	29.476000	UNKNOWN
29.506000	30.050000	TALKING
32.151000	43.211062	VEHICLE
50.644000	73.063802	VEHICLE
52.835000	52.984000	FOOTSTEP
54.078000	54.199000	FOOTSTEP
55.438000	55.572000	FOOTSTEP
56.743000	56.833000	FOOTSTEP
57.910000	58.048000	FOOTSTEP
59.304000	59.418000	FOOTSTEP
60.543000	60.633000	FOOTSTEP
62.255000	62.345000	FOOTSTEP
63.015000	63.183000	UNKNOWN
64.203000	64.434000	FOOTSTEP
64.646000	64.742000	FOOTSTEP
65.271000	65.403000	FOOTSTEP
65.747000	65.888000	FOOTSTEP
66.657000	66.816000	FOOTSTEP
67.070000	67.812000	TALKING
67.127000	67.175000	FOOTSTEP
67.249000	67.333000	FOOTSTEP
71.149000	71.262000	FOOTSTEP
71.358000	72.016000	TALKING
71.675000	71.795000	FOOTSTEP
72.184000	72.334000	FOOTSTEP
72.681000	72.789000	FOOTSTEP
73.231000	73.297000	FOOTSTEP
76.272000	76.356000	FOOTSTEP
76.637000	77.325000	TALKING
76.739000	76.828000	FOOTSTEP
77.175000	77.289000	FOOTSTEP
77.469000	78.067000	TALKING
77.654000	77.756000	FOOTSTEP
78.145000	78.223000	FOOTSTEP
78.223000	79.192000	TALKING
78.600000	78.678000	FOOTSTEP
79.067000	79.192000	FOOTSTEP
80.862000	91.060000	VEHICLE
81.048000	81.203000	FOOTSTEP
81.407000	83.304000	TALKING
81.993000	82.209000	FOTSTEP
83.436000	83.621000	UNKNOWN
83.974000	84.112000	FOOTSTEP
84.453000	84.609000	FOOTSTEP
84.878000	85.076000	FOOTSTEP
85.805000	85.961000	FOOTSTEP
86.781000	86.877000	FOOTSTEP
87.691000	87.846000	FOOTSTEP
90.606000	90.749000	FOOTSTEP
100.083157	210.862000	VEHICLE
100.427000	100.547000	FOOTSTEP
100.714000	100.846000	FOOTSTEP
101.325000	101.504000	FOOTSTEP
102.342000	102.498000	FOOSTEP
102.833000	102.952000	FOOTSTEP
104.018000	104.221000	FOOTSTEP
106.639000	107.609000	BICYCLE
109.356000	110.793000	TALKING
129.627000	129.891000	TALKING
129.657000	129.825000	FOOTSTEP
130.752365	130.991762	FOOTSTEP
136.504000	137.509000	TALKING
136.504000	137.509000	BRAKE
137.772000	138.491000	BRAKE
138.850000	139.592000	BRAKE
139.912000	140.125000	PERCUSSIVE
140.789000	142.917000	TALKING
145.601000	145.745000	FOOTSTEP
145.726598	147.402373	TALKING
147.809000	147.965000	FOOTSTEP
148.605000	148.719000	FOOTSTEP
148.976000	149.126000	BRAKE
149.288000	149.617000	BRAKE
168.248000	168.344000	FOOTSTEP
170.558000	170.750000	FOOTSTEP
171.435000	172.689000	BRAKES
172.874000	172.994000	FOOTSTEP
174.657000	174.963000	UNKNOWN
202.589000	202.709000	FOOTSTEP
203.068000	203.200000	FOOTSTEP
203.589000	203.744000	FOOTSTEP
204.588000	204.804000	FOOTSTEP
205.612000	205.797000	FOOTSTEP
205.833000	208.179000	TALKING
